Item_Identifier,Item_Outlet_Sales,Outlet_Identifier
NCP02,-965.0,OUT019
DRI37,843.0,OUT045
FDQ12,3733.0,OUT049
FDE33,1286.0,OUT046
FDX27,1501.0,OUT045
FDM22,1005.0,OUT017
NCH30,-97.0,OUT019
FDC04,3921.0,OUT017
FDO38,1295.0,OUT046
FDV52,3361.0,OUT027
FDB32,1567.0,OUT013
FDV43,495.0,OUT018
FDI24,2544.0,OUT018
FDR40,1489.0,OUT017
FDW02,2152.0,OUT049
FDE44,895.0,OUT049
FDL38,1495.0,OUT046
NCT54,-441.0,OUT010
DRJ39,1549.0,OUT010
FDW55,4097.0,OUT049
DRF13,417.0,OUT019
NCW17,2155.0,OUT049
FDP13,845.0,OUT035
FDS08,2487.0,OUT018
NCP17,1157.0,OUT035
NCO53,2991.0,OUT035
FDH19,2699.0,OUT045
FDJ04,2009.0,OUT017
FDG10,1094.0,OUT049
FDA40,-459.0,OUT010
FDI53,2537.0,OUT045
FDU09,-951.0,OUT010
FDK60,1565.0,OUT045
FDR43,673.0,OUT017
FDW22,3645.0,OUT017
DRP47,2017.0,OUT010
DRG48,401.0,OUT010
FDA14,2477.0,OUT035
FDU49,1511.0,OUT013
FDK28,3983.0,OUT045
FDT19,2780.0,OUT046
NCQ42,1911.0,OUT045
FDD03,3633.0,OUT045
NCM53,1747.0,OUT013
NCX53,2165.0,OUT045
FDV14,2849.0,OUT027
NCZ54,2641.0,OUT017
FDB39,955.0,OUT013
DRC24,2434.0,OUT046
FDY36,1251.0,OUT013
FDN01,2949.0,OUT035
DRH25,878.0,OUT046
FDV08,753.0,OUT046
NCP53,3858.0,OUT049
FDU52,539.0,OUT010
NCI42,3187.0,OUT045
FDZ14,2113.0,OUT035
FDF11,3860.0,OUT046
FDQ13,1122.0,OUT018
FDO32,-1161.0,OUT010
DRJ37,2149.0,OUT018
FDY43,2680.0,OUT046
NCT41,2519.0,OUT017
NCV17,2035.0,OUT045
FDM04,2397.0,OUT027
DRB48,413.0,OUT018
FDM24,2515.0,OUT013
FDT37,4129.0,OUT049
NCO05,-369.0,OUT010
FDL13,3735.0,OUT046
FDL15,2533.0,OUT017
FDB11,3252.0,OUT018
FDL14,635.0,OUT019
FDY10,-57.0,OUT019
FDJ40,1932.0,OUT049
NCW18,3750.0,OUT046
NCY06,2067.0,OUT013
DRE13,1097.0,OUT018
FDA26,3405.0,OUT045
NCE19,-1089.0,OUT010
FDE33,1485.0,OUT035
DRL59,2327.0,OUT027
FDY07,775.0,OUT046
FDF57,2485.0,OUT018
FDM58,1981.0,OUT035
FDP26,3113.0,OUT027
FDY32,2603.0,OUT046
FDD51,-1171.0,OUT010
FDU22,1634.0,OUT018
FDZ49,3255.0,OUT018
NCI42,3375.0,OUT017
FDT04,2109.0,OUT027
NCU41,2921.0,OUT045
FDS56,4125.0,OUT045
NCN42,2443.0,OUT017
FDK34,3778.0,OUT046
FDB03,3907.0,OUT017
DRJ25,923.0,OUT035
FDT25,3433.0,OUT027
FDN20,2727.0,OUT013
FDP09,3411.0,OUT013
FDM20,1971.0,OUT019
NCG55,1828.0,OUT046
NCP14,1569.0,OUT045
NCH06,3846.0,OUT046
FDV52,1947.0,OUT013
NCL07,813.0,OUT035
DRJ11,4471.0,OUT027
DRO59,1233.0,OUT013
FDW15,473.0,OUT010
NCQ30,2053.0,OUT035
NCN54,-685.0,OUT019
FDY01,3337.0,OUT027
FDX39,3553.0,OUT035
FDH53,2865.0,OUT027
FDA57,855.0,OUT035
NCC07,-221.0,OUT010
FDU28,3051.0,OUT013
FDK36,-1069.0,OUT010
FDR36,485.0,OUT018
NCQ17,2561.0,OUT035
FDS28,-949.0,OUT019
FDE08,2289.0,OUT045
FDU22,1923.0,OUT046
FDG41,1737.0,OUT045
FDO31,-601.0,OUT010
FDM21,2143.0,OUT019
FDU40,3151.0,OUT017
FDV36,1749.0,OUT018
FDT10,2473.0,OUT027
FDX38,777.0,OUT045
NCU30,4051.0,OUT027
NCV06,3136.0,OUT049
FDT16,4321.0,OUT035
NCP41,3171.0,OUT027
FDZ56,2785.0,OUT017
FDC22,3207.0,OUT035
FDU10,843.0,OUT035
FDS46,1853.0,OUT045
FDO08,2788.0,OUT049
NCV42,1458.0,OUT018
FDP33,4145.0,OUT035
FDJ12,3316.0,OUT046
FDH04,1421.0,OUT045
NCU54,3335.0,OUT013
FDO36,945.0,OUT010
FDT37,5501.0,OUT027
FDD14,983.0,OUT010
FDA16,3539.0,OUT013
NCS42,-437.0,OUT019
FDP10,-253.0,OUT019
FDQ28,2582.0,OUT049
FDK57,-35.0,OUT010
FDK02,1919.0,OUT013
FDW47,1658.0,OUT018
NCC42,1921.0,OUT018
FDQ37,2782.0,OUT018
FDL40,1564.0,OUT046
DRE13,-495.0,OUT010
FDQ34,3109.0,OUT027
NCB54,2027.0,OUT046
FDS48,2497.0,OUT049
FDO15,1157.0,OUT045
NCT30,763.0,OUT013
FDU49,2893.0,OUT027
FDE21,1857.0,OUT046
FDS49,-613.0,OUT019
FDT38,2845.0,OUT027
FDZ01,1621.0,OUT045
FDC41,1357.0,OUT035
DRG13,661.0,OUT010
NCZ42,3451.0,OUT018
NCM07,1283.0,OUT045
NCV17,1815.0,OUT018
DRK39,1471.0,OUT035
FDS37,1565.0,OUT018
FDV12,-293.0,OUT019
NCG19,3402.0,OUT018
FDS51,1075.0,OUT013
NCO14,702.0,OUT046
FDC38,2131.0,OUT046
FDN15,2256.0,OUT046
NCH42,3611.0,OUT013
FDQ22,657.0,OUT046
FDC05,3159.0,OUT013
FDZ31,3123.0,OUT013
DRJ23,3113.0,OUT049
FDC52,2609.0,OUT035
DRD12,-479.0,OUT010
FDV55,2429.0,OUT017
FDD32,1374.0,OUT046
FDR01,3330.0,OUT049
FDY08,323.0,OUT019
FDQ45,2921.0,OUT045
DRN11,3723.0,OUT027
NCS05,1848.0,OUT018
FDY32,2711.0,OUT035
NCD31,2535.0,OUT045
NCE06,2634.0,OUT049
NCP14,1615.0,OUT046
NCF18,1087.0,OUT019
FDF14,2143.0,OUT018
FDB22,2563.0,OUT017
NCH54,2603.0,OUT049
FDU27,991.0,OUT035
FDS58,4041.0,OUT027
NCU29,2421.0,OUT035
FDJ57,3043.0,OUT013
FDL56,1489.0,OUT049
FDH60,3295.0,OUT035
FDN24,600.0,OUT018
FDD02,2037.0,OUT017
FDP15,4185.0,OUT017
FDB28,4577.0,OUT027
DRC49,2215.0,OUT045
NCG30,1656.0,OUT018
FDJ14,1454.0,OUT049
FDL52,609.0,OUT045
NCG19,5107.0,OUT027
NCN41,2089.0,OUT035
FDW22,3631.0,OUT013
FDI02,1867.0,OUT013
FDV51,2561.0,OUT045
FDV48,1348.0,OUT046
NCL17,315.0,OUT019
FDP46,1381.0,OUT045
FDU10,593.0,OUT045
FDT37,2155.0,OUT010
FDI27,977.0,OUT035
FDN51,4179.0,OUT046
FDW07,1577.0,OUT035
FDN45,3626.0,OUT049
DRN37,4071.0,OUT027
DRF48,3100.0,OUT049
FDP38,-1041.0,OUT019
NCX18,4553.0,OUT027
FDK45,1567.0,OUT018
FDZ37,1573.0,OUT049
FDS50,3263.0,OUT018
NCR54,2792.0,OUT018
NCS17,1639.0,OUT035
FDV31,2828.0,OUT046
DRE27,1615.0,OUT017
FDN60,2563.0,OUT013
FDK26,3019.0,OUT013
FDX37,1345.0,OUT018
FDW31,3182.0,OUT046
FDX26,2632.0,OUT018
DRL49,349.0,OUT019
FDU49,1555.0,OUT017
FDY58,3616.0,OUT046
FDN03,3901.0,OUT045
NCV06,1067.0,OUT010
FDH53,1345.0,OUT045
FDG31,811.0,OUT018
NCC06,1969.0,OUT045
FDS13,4286.0,OUT049
FDP16,4043.0,OUT035
FDA35,2023.0,OUT013
DRP47,3690.0,OUT018
FDY28,1475.0,OUT010
FDY20,1647.0,OUT035
NCH30,1861.0,OUT017
NCR29,-985.0,OUT019
NCP05,2407.0,OUT013
NCF30,35.0,OUT019
FDA08,2825.0,OUT035
FDN51,5621.0,OUT027
FDH12,1711.0,OUT046
FDY39,3037.0,OUT017
NCO53,2803.0,OUT045
FDB40,2376.0,OUT046
FDH02,1614.0,OUT049
FDY11,2561.0,OUT027
FDQ09,-57.0,OUT019
FDP16,3943.0,OUT013
NCF55,294.0,OUT018
FDY09,4269.0,OUT027
FDY39,2865.0,OUT045
NCU53,2694.0,OUT049
NCT41,2505.0,OUT049
FDJ45,611.0,OUT046
FDR28,2683.0,OUT013
FDN08,1983.0,OUT013
FDJ07,1957.0,OUT049
FDZ09,4057.0,OUT027
FDQ14,2493.0,OUT017
FDY12,2325.0,OUT027
FDK57,1947.0,OUT046
FDD20,2093.0,OUT049
FDS36,1559.0,OUT018
FDI40,1780.0,OUT049
FDJ40,1753.0,OUT045
FDE08,2375.0,OUT013
DRK01,1565.0,OUT013
FDC58,869.0,OUT049
FDE50,3046.0,OUT046
FDX48,2617.0,OUT035
DRM35,2531.0,OUT018
FDG41,1827.0,OUT013
FDB52,4045.0,OUT046
FDV19,2497.0,OUT045
DRG48,2395.0,OUT017
FDI26,2903.0,OUT013
FDU11,23.0,OUT019
FDF59,151.0,OUT019
FDR07,1660.0,OUT049
NCE06,2633.0,OUT017
FDE10,2163.0,OUT046
NCO55,1711.0,OUT046
FDZ13,911.0,OUT013
FDT50,1695.0,OUT017
FDH12,-233.0,OUT010
FDD21,1877.0,OUT045
NCM05,4151.0,OUT013
FDK04,1019.0,OUT013
FDN33,1687.0,OUT017
NCM18,-929.0,OUT010
DRC25,1477.0,OUT049
FDT47,1713.0,OUT017
FDD45,3001.0,OUT027
NCD07,1556.0,OUT018
NCY54,775.0,OUT010
FDL12,1126.0,OUT049
FDL02,1823.0,OUT017
FDC60,1627.0,OUT035
FDR37,3019.0,OUT017
FDY16,3071.0,OUT017
FDU26,1897.0,OUT045
FDN24,899.0,OUT013
FDH44,2467.0,OUT013
FDE23,-1061.0,OUT010
FDW60,2951.0,OUT017
FDQ55,2028.0,OUT049
FDV32,2469.0,OUT027
FDV03,567.0,OUT010
FDY14,2271.0,OUT010
NCL55,5441.0,OUT027
DRF25,743.0,OUT017
FDX03,788.0,OUT046
FDF40,3889.0,OUT045
FDX24,-405.0,OUT010
FDA25,1808.0,OUT049
FDH21,2247.0,OUT018
FDB47,1411.0,OUT010
FDT34,-241.0,OUT019
FDS39,347.0,OUT010
NCU05,1250.0,OUT046
FDE02,1605.0,OUT049
FDL25,1647.0,OUT035
FDC50,1608.0,OUT049
FDZ32,1872.0,OUT049
FDV14,1343.0,OUT045
FDR07,1485.0,OUT045
FDB26,1031.0,OUT049
NCR50,2345.0,OUT045
FDP01,2209.0,OUT018
FDH57,2017.0,OUT045
FDM60,2185.0,OUT027
FDA45,2859.0,OUT017
FDU55,4193.0,OUT017
FDH40,1523.0,OUT035
FDG40,-1325.0,OUT019
FDT12,3695.0,OUT049
DRL59,805.0,OUT045
FDT47,1372.0,OUT018
FDI60,1213.0,OUT017
DRF51,2051.0,OUT027
NCK31,922.0,OUT049
FDB08,2503.0,OUT045
FDM44,1783.0,OUT035
FDD46,2125.0,OUT018
FDR27,207.0,OUT019
FDV56,-107.0,OUT010
FDM02,1540.0,OUT049
FDU45,1576.0,OUT018
FDZ10,2113.0,OUT017
NCK31,-1101.0,OUT010
FDR27,2315.0,OUT035
FDF33,1791.0,OUT013
FDJ36,1701.0,OUT046
FDP33,4120.0,OUT049
FDG17,3915.0,OUT046
FDG47,5601.0,OUT027
NCW29,2028.0,OUT046
DRH59,1271.0,OUT017
FDR32,3777.0,OUT017
FDP48,3065.0,OUT035
FDG17,4051.0,OUT035
DRJ59,781.0,OUT017
FDY48,3125.0,OUT027
FDB02,2836.0,OUT046
FDN10,15.0,OUT019
NCD55,829.0,OUT035
FDX34,1991.0,OUT013
FDZ38,2657.0,OUT045
DRF37,4245.0,OUT049
DRL47,101.0,OUT019
FDL27,1213.0,OUT035
NCP53,3859.0,OUT035
FDT03,1035.0,OUT019
FDJ28,3199.0,OUT035
FDF40,3686.0,OUT018
FDA32,3577.0,OUT035
NCP02,1035.0,OUT017
FDZ31,3045.0,OUT045
NCQ29,4131.0,OUT013
FDP57,-209.0,OUT010
FDL32,3297.0,OUT027
DRB01,3163.0,OUT035
FDJ40,1814.0,OUT046
FDO24,2243.0,OUT018
FDO11,3675.0,OUT018
FDA56,2081.0,OUT035
FDF02,1609.0,OUT045
FDA10,1983.0,OUT013
NCI55,2039.0,OUT017
FDZ40,-1031.0,OUT010
FDV08,845.0,OUT049
FDN48,1487.0,OUT013
FDU57,2525.0,OUT017
DRF49,1849.0,OUT013
FDS02,3269.0,OUT035
FDS43,2980.0,OUT046
FDT16,4175.0,OUT013
FDX19,5137.0,OUT027
FDK15,1580.0,OUT046
DRA12,2359.0,OUT049
FDY35,907.0,OUT017
NCU42,2711.0,OUT013
FDD26,2999.0,OUT013
FDR11,2300.0,OUT018
NCP53,3689.0,OUT045
FDP34,2417.0,OUT045
NCV41,-153.0,OUT019
FDN20,2392.0,OUT018
FDZ16,2804.0,OUT018
FDZ28,2180.0,OUT049
NCL55,4023.0,OUT013
NCJ17,1325.0,OUT046
FDT37,4048.0,OUT046
FDV51,2776.0,OUT049
FDZ28,2247.0,OUT035
FDN27,1947.0,OUT013
FDS14,639.0,OUT019
FDZ58,1893.0,OUT045
FDD46,2450.0,OUT046
FDJ03,989.0,OUT035
FDU03,989.0,OUT010
FDA33,3833.0,OUT027
NCW53,3147.0,OUT035
NCC55,719.0,OUT017
FDP52,1803.0,OUT019
FDE39,2039.0,OUT049
FDB44,3489.0,OUT035
FDG59,683.0,OUT013
FDI05,1271.0,OUT013
FDF59,1981.0,OUT045
FDM39,959.0,OUT019
FDB14,1547.0,OUT013
NCS05,235.0,OUT019
DRJ35,953.0,OUT045
FDO31,-557.0,OUT019
FDA31,2745.0,OUT046
FDX40,750.0,OUT049
FDW56,2965.0,OUT045
FDH09,583.0,OUT018
FDA52,919.0,OUT019
FDF20,1239.0,OUT019
FDE40,1050.0,OUT046
NCU17,1586.0,OUT046
NCP14,1809.0,OUT035
FDN25,2425.0,OUT027
FDU39,1093.0,OUT049
NCM05,4243.0,OUT017
FDU07,2483.0,OUT017
FDF28,2165.0,OUT049
FDR57,2684.0,OUT049
FDJ33,2039.0,OUT013
DRH23,1021.0,OUT035
FDQ52,3918.0,OUT046
DRK13,3233.0,OUT035
FDP09,3355.0,OUT046
FDR08,3225.0,OUT027
FDV50,1893.0,OUT045
FDT13,3130.0,OUT049
FDJ27,3109.0,OUT027
FDH21,2501.0,OUT046
FDW14,2937.0,OUT027
FDL52,820.0,OUT049
FDW28,3219.0,OUT017
FDL40,1702.0,OUT049
FDE24,2253.0,OUT046
FDX35,3744.0,OUT049
FDP46,1545.0,OUT017
FDX56,3241.0,OUT045
FDQ45,3113.0,OUT049
FDK50,4029.0,OUT027
FDY26,3321.0,OUT045
FDQ09,1943.0,OUT017
FDN39,2836.0,OUT049
FDP13,809.0,OUT017
FDR51,2451.0,OUT013
FDZ49,1559.0,OUT010
FDL28,3415.0,OUT018
FDZ10,2157.0,OUT035
FDK38,2403.0,OUT013
DRL49,3715.0,OUT027
FDR15,2519.0,OUT013
FDQ24,4119.0,OUT035
FDD56,2867.0,OUT013
NCR42,544.0,OUT046
FDH52,1017.0,OUT045
FDH57,191.0,OUT019
FDR15,623.0,OUT010
FDJ34,2185.0,OUT035
FDW37,1637.0,OUT035
FDQ23,1361.0,OUT018
FDP34,2543.0,OUT013
FDE04,4385.0,OUT027
FDC48,1253.0,OUT045
FDA47,715.0,OUT019
FDI35,2586.0,OUT018
NCV05,2491.0,OUT013
FDR28,2553.0,OUT045
FDH31,1745.0,OUT017
FDP59,-189.0,OUT019
FDS19,1015.0,OUT018
FDM60,679.0,OUT045
FDJ44,2501.0,OUT018
DRH51,1485.0,OUT017
DRC25,1469.0,OUT017
DRE25,1521.0,OUT013
NCX05,1905.0,OUT049
FDR11,2643.0,OUT017
DRP47,3851.0,OUT045
DRC49,373.0,OUT019
FDQ47,2089.0,OUT027
FDL20,1815.0,OUT013
FDM34,2237.0,OUT035
NCN55,3795.0,OUT013
FDD41,1861.0,OUT035
FDE52,1628.0,OUT049
NCT18,911.0,OUT019
FDJ32,713.0,OUT018
FDE16,3330.0,OUT046
FDZ09,2513.0,OUT045
DRZ11,1994.0,OUT046
FDK41,1485.0,OUT049
FDE56,1130.0,OUT049
FDH34,2991.0,OUT013
DRI49,1305.0,OUT013
DRI59,3556.0,OUT046
DRC36,2892.0,OUT049
FDS15,-169.0,OUT019
FDI07,2881.0,OUT018
FDZ15,1640.0,OUT018
NCX41,4785.0,OUT027
NCO29,727.0,OUT019
FDF57,2759.0,OUT013
FDI33,1625.0,OUT035
DRJ47,2817.0,OUT049
FDB34,1407.0,OUT046
FDY22,3757.0,OUT027
DRL11,2605.0,OUT017
FDY46,3143.0,OUT035
FDG17,3919.0,OUT013
FDE52,1209.0,OUT018
DRP47,5387.0,OUT027
FDO01,177.0,OUT010
FDL09,2716.0,OUT046
FDR57,2599.0,OUT013
DRD37,943.0,OUT035
FDQ36,2161.0,OUT027
FDL33,3219.0,OUT049
FDL48,797.0,OUT045
FDL28,3810.0,OUT049
NCN29,784.0,OUT046
FDO13,2777.0,OUT035
FDB38,2569.0,OUT045
FDI36,3301.0,OUT035
FDI58,1663.0,OUT035
FDH22,1770.0,OUT018
FDQ27,1775.0,OUT013
FDT33,2705.0,OUT046
FDC56,1825.0,OUT045
FDF14,2478.0,OUT046
FDQ39,3151.0,OUT017
NCM43,2693.0,OUT017
FDS46,2109.0,OUT035
FDI22,3374.0,OUT049
NCE43,2593.0,OUT045
FDZ36,1077.0,OUT010
FDR13,7.0,OUT019
FDP46,1182.0,OUT018
FDW56,1131.0,OUT019
FDB40,2473.0,OUT017
FDM28,2558.0,OUT018
FDV49,4215.0,OUT013
NCS53,2180.0,OUT018
FDO03,3774.0,OUT049
FDT15,3095.0,OUT035
FDD33,3756.0,OUT049
FDX13,4067.0,OUT017
FDH60,3215.0,OUT013
DRH51,1378.0,OUT046
NCL07,796.0,OUT049
FDW51,3345.0,OUT045
FDF21,1143.0,OUT019
FDH26,391.0,OUT019
FDJ03,980.0,OUT049
FDU35,1695.0,OUT017
DRL01,3405.0,OUT018
FDE59,557.0,OUT045
FDI60,1239.0,OUT035
DRH39,1391.0,OUT035
FDK36,948.0,OUT049
FDN52,1337.0,OUT045
FDU12,4283.0,OUT017
NCT05,5475.0,OUT027
FDS37,3341.0,OUT027
FDK24,887.0,OUT017
DRF36,3061.0,OUT013
FDN46,-265.0,OUT010
NCN06,2467.0,OUT045
FDD59,1509.0,OUT035
FDM14,1707.0,OUT045
FDO10,712.0,OUT018
FDU35,1631.0,OUT013
NCA30,2676.0,OUT018
NCO41,1654.0,OUT049
FDI24,2787.0,OUT046
FDZ16,3074.0,OUT046
FDV47,1353.0,OUT046
FDV16,565.0,OUT045
FDZ22,1475.0,OUT035
FDO20,2111.0,OUT010
FDW38,991.0,OUT013
FDW52,2589.0,OUT045
FDT43,-1037.0,OUT019
NCS29,4067.0,OUT045
NCC31,2543.0,OUT017
FDA21,3073.0,OUT017
FDQ55,1922.0,OUT046
NCE54,1328.0,OUT049
FDD45,1609.0,OUT017
NCP17,1155.0,OUT017
FDR47,3205.0,OUT035
DRM35,2833.0,OUT013
FDR47,1183.0,OUT019
FDX19,1765.0,OUT010
FDV22,3993.0,OUT027
FDQ46,3237.0,OUT027
DRO47,1711.0,OUT045
FDB44,1447.0,OUT010
FDN02,1325.0,OUT010
FDW10,2709.0,OUT045
FDJ41,2251.0,OUT019
FDM50,1031.0,OUT046
FDW10,2959.0,OUT035
FDY48,1758.0,OUT049
NCE30,4791.0,OUT027
FDO04,893.0,OUT045
FDQ26,-907.0,OUT010
NCX29,2009.0,OUT018
FDE39,1894.0,OUT046
NCR54,4511.0,OUT027
NCP55,2393.0,OUT027
FDX22,3489.0,OUT017
FDI05,1373.0,OUT035
FDC51,3513.0,OUT027
FDC10,1979.0,OUT013
FDJ46,2709.0,OUT045
FDV10,-1117.0,OUT010
FDX12,5349.0,OUT027
FDL43,-617.0,OUT019
DRB13,3042.0,OUT046
FDF59,3501.0,OUT027
FDT35,2824.0,OUT049
NCJ19,1069.0,OUT035
FDT35,2460.0,OUT018
FDI48,879.0,OUT046
DRC24,525.0,OUT019
NCZ05,1727.0,OUT017
FDJ57,3102.0,OUT049
FDX11,3031.0,OUT017
FDE09,1933.0,OUT035
NCK06,2014.0,OUT049
DRE37,3093.0,OUT017
FDV56,1758.0,OUT046
FDY43,2765.0,OUT017
FDV35,2463.0,OUT013
FDF05,2243.0,OUT019
FDA36,3065.0,OUT035
FDS13,5589.0,OUT027
FDU47,2335.0,OUT013
FDI36,1241.0,OUT010
FDH48,1422.0,OUT046
FDZ14,2027.0,OUT013
FDS46,2019.0,OUT013
FDE21,2001.0,OUT017
FDA26,3630.0,OUT049
FDV12,1654.0,OUT046
FDL46,-29.0,OUT019
FDN57,2315.0,OUT013
NCJ18,1927.0,OUT017
FDO36,2779.0,OUT045
FDX55,3143.0,OUT018
FDT25,75.0,OUT019
FDD16,1324.0,OUT049
NCX18,3135.0,OUT013
NCG55,1552.0,OUT018
NCV18,1414.0,OUT049
NCS18,1853.0,OUT035
FDC37,1653.0,OUT045
FDE47,1991.0,OUT046
DRG49,1953.0,OUT019
FDC39,3370.0,OUT049
FDH24,651.0,OUT019
FDV39,4625.0,OUT027
NCL17,2175.0,OUT045
NCY53,1939.0,OUT035
FDH52,1123.0,OUT013
NCD19,628.0,OUT018
FDI44,1240.0,OUT046
DRD49,5175.0,OUT027
FDN08,2093.0,OUT035
FDO20,5473.0,OUT027
FDY02,4166.0,OUT046
FDX23,1447.0,OUT045
FDX01,1967.0,OUT017
FDH20,3069.0,OUT027
NCX41,3439.0,OUT017
FDD21,3381.0,OUT027
DRH11,-1027.0,OUT019
DRE60,3241.0,OUT018
FDB10,3787.0,OUT013
FDH38,1935.0,OUT013
NCL07,363.0,OUT018
FDD48,1829.0,OUT046
NCT54,2935.0,OUT027
FDF32,4617.0,OUT027
DRH51,1337.0,OUT045
DRG03,2599.0,OUT035
NCY42,371.0,OUT019
FDH32,1625.0,OUT017
NCJ06,3359.0,OUT027
FDH47,3049.0,OUT027
FDZ08,1096.0,OUT018
FDK16,1637.0,OUT017
DRG01,950.0,OUT018
NCM53,3117.0,OUT027
NCB07,3227.0,OUT035
NCZ06,4099.0,OUT035
FDU48,2188.0,OUT049
NCB55,2377.0,OUT027
FDP15,4111.0,OUT013
FDF17,3109.0,OUT046
NCN06,2682.0,OUT049
DRM48,339.0,OUT018
FDH10,3037.0,OUT046
FDC60,1171.0,OUT018
FDE35,734.0,OUT018
DRI23,2597.0,OUT013
NCR38,3991.0,OUT013
FDP04,1179.0,OUT035
NCW17,1991.0,OUT045
FDX34,2059.0,OUT017
NCK53,1489.0,OUT045
NCO54,-1013.0,OUT010
NCH55,2014.0,OUT046
FDT44,3329.0,OUT027
DRG49,3810.0,OUT046
FDX46,-917.0,OUT010
DRG36,2793.0,OUT049
FDU37,1458.0,OUT049
FDK10,3037.0,OUT049
DRF37,5579.0,OUT027
FDC44,1931.0,OUT035
FDP15,4072.0,OUT046
FDZ27,2305.0,OUT027
FDY22,395.0,OUT019
DRG51,2771.0,OUT035
FDN58,3669.0,OUT045
FDW01,2558.0,OUT049
FDX24,1253.0,OUT018
FDO51,873.0,OUT017
FDJ52,4037.0,OUT027
NCY06,123.0,OUT010
FDE20,2453.0,OUT018
FDT23,-639.0,OUT010
FDQ51,892.0,OUT046
FDE35,1045.0,OUT046
FDB46,3435.0,OUT013
NCG19,3779.0,OUT035
NCL06,3796.0,OUT018
FDT36,-1353.0,OUT019
FDC56,2033.0,OUT049
FDJ26,3538.0,OUT049
FDZ59,2801.0,OUT017
FDV11,4297.0,OUT027
FDR13,-21.0,OUT010
FDI15,3861.0,OUT018
FDF47,3253.0,OUT018
NCB54,147.0,OUT019
NCK19,4467.0,OUT027
FDX16,2517.0,OUT017
FDL50,1999.0,OUT045
NCE31,681.0,OUT035
DRJ01,2643.0,OUT049
FDE22,2587.0,OUT013
FDY20,-425.0,OUT019
NCO14,653.0,OUT045
NCR50,2499.0,OUT017
DRM47,3117.0,OUT017
FDO27,-367.0,OUT010
FDJ20,3477.0,OUT027
NCX17,3703.0,OUT013
FDG59,746.0,OUT049
FDD52,1693.0,OUT045
FDO48,3657.0,OUT017
FDC59,-801.0,OUT019
FDS15,1490.0,OUT018
FDB47,3469.0,OUT035
FDV14,-481.0,OUT019
FDB27,3131.0,OUT013
FDA35,2177.0,OUT035
FDN51,3901.0,OUT018
FDO39,1011.0,OUT019
FDB28,3228.0,OUT049
DRJ25,788.0,OUT046
FDH46,3117.0,OUT027
FDI10,2713.0,OUT045
FDU21,319.0,OUT018
FDD09,2981.0,OUT049
FDD10,2900.0,OUT046
FDN31,1113.0,OUT010
FDA46,2818.0,OUT018
FDM56,1736.0,OUT046
FDF11,1939.0,OUT010
FDS32,2007.0,OUT018
NCM06,2431.0,OUT013
FDZ26,3729.0,OUT045
FDO01,2163.0,OUT013
FDJ46,2896.0,OUT049
FDG26,2175.0,OUT019
FDZ38,2917.0,OUT035
NCO55,1687.0,OUT013
FDT60,2117.0,OUT035
FDW37,1587.0,OUT049
NCK42,3103.0,OUT018
FDA45,2780.0,OUT046
FDW55,3735.0,OUT018
FDY44,3261.0,OUT017
FDQ31,1537.0,OUT017
FDM09,2853.0,OUT049
FDH12,1403.0,OUT018
NCQ43,1871.0,OUT035
FDT33,2857.0,OUT035
NCT41,2094.0,OUT018
DRJ25,-1131.0,OUT010
NCQ41,3114.0,OUT046
NCN17,1717.0,OUT049
DRO35,3331.0,OUT027
FDU27,553.0,OUT018
FDY43,4141.0,OUT027
FDG46,2041.0,OUT035
DRL49,1995.0,OUT018
NCB55,1008.0,OUT049
FDK28,4195.0,OUT049
FDO49,809.0,OUT045
FDT03,2931.0,OUT013
FDW33,3129.0,OUT027
FDR02,1917.0,OUT035
FDF50,3191.0,OUT013
FDA40,1197.0,OUT018
NCT53,2322.0,OUT018
FDY60,2473.0,OUT035
FDP44,3145.0,OUT027
NCQ50,3305.0,OUT045
NCC30,2903.0,OUT017
FDQ60,1681.0,OUT018
FDG41,1796.0,OUT046
FDQ03,3788.0,OUT046
FDM03,1665.0,OUT045
FDZ51,1279.0,OUT018
DRF51,755.0,OUT035
FDF39,4283.0,OUT017
FDW52,2789.0,OUT035
FDY22,2444.0,OUT049
FDG14,2475.0,OUT013
FDA57,785.0,OUT017
FDL45,131.0,OUT019
FDX28,1586.0,OUT046
NCQ54,2723.0,OUT013
FDH40,1269.0,OUT045
FDU52,2653.0,OUT035
FDT60,49.0,OUT010
FDK08,1569.0,OUT045
FDN04,3020.0,OUT049
FDE50,3059.0,OUT013
FDI16,984.0,OUT049
FDM50,1156.0,OUT049
NCV30,1098.0,OUT049
FDT44,1891.0,OUT013
FDY60,2419.0,OUT013
FDT56,1097.0,OUT017
FDV58,2803.0,OUT018
FDU04,2039.0,OUT013
NCN05,4371.0,OUT027
FDI53,2321.0,OUT018
FDD34,2626.0,OUT046
FDW47,3433.0,OUT027
FDT51,3293.0,OUT027
FDO27,1603.0,OUT013
NCQ18,1308.0,OUT018
NCW05,1739.0,OUT013
FDI15,2235.0,OUT010
NCH43,1471.0,OUT010
FDT40,2117.0,OUT049
NCG19,3725.0,OUT017
NCM30,797.0,OUT035
FDB38,2681.0,OUT017
FDB22,2447.0,OUT046
FDC58,775.0,OUT046
NCI29,2255.0,OUT013
FDA23,-297.0,OUT010
DRG48,2317.0,OUT013
FDV21,2015.0,OUT013
NCG18,-277.0,OUT019
FDG40,523.0,OUT045
